Date,Adj Close,SMA 20,SMA 50,SMA 150
2019-08-03,10821.726563,10122.512255900001,10628.22373044,
2019-08-04,10970.18457,10126.2669922,10670.859921840001,
2019-08-05,11805.65332,10242.6675781,10727.083222619998,
2019-08-06,11478.168945,10331.885888649998,10770.23955074,
2019-08-07,11941.96875,10395.660205049999,10827.443671840001,
2019-08-08,11966.407227,10467.4439453,10881.3013867,
2019-08-09,11862.936523,10522.23378905,10928.01691404,
2019-08-10,11354.024414,10559.9797363,10952.206269499999,
2019-08-11,11523.579102,10619.00336915,10968.64402342,
2019-08-12,11382.616211,10693.0958008,10979.18892576,
2019-08-13,10895.830078,10747.29101565,10976.883476539999,
2019-08-14,10051.704102,10754.2841309,10942.09921874,
2019-08-15,10311.545898,10776.34624025,10888.005507799999,
2019-08-16,10374.338867,10821.1792969,10871.836152320002,
2019-08-17,10231.744141,10855.12348635,10828.32439452,
2019-08-18,10345.810547,10896.4567383,10796.053183580001,
2019-08-19,10916.053711,10961.888232450001,10798.031152340001,
2019-08-20,10763.232422,10995.76845705,10801.63310546,
2019-08-21,10138.049805,10982.68750005,10788.360546880001,
2019-08-22,10131.055664,10963.331542999998,10751.75626954,7260.4201391550005
2019-08-23,10407.964844,10942.643457049999,10735.606816419999,7295.16419311
2019-08-24,10159.960938,10902.13227545,10719.236835959999,7328.63221069
2019-08-25,10138.517578,10818.775488349998,10697.836171900002,7362.25595947
2019-08-26,10370.820313,10763.40805675,10676.23564456,7397.1127026350005
2019-08-27,10185.5,10675.58461925,10634.226484400002,7429.70630127
2019-08-28,9754.422852,10564.9854005,10577.838691440002,7460.122397465
2019-08-29,9510.200195,10447.3485841,10524.91244144,7489.2224572800005
2019-08-30,9598.173828,10359.5560548,10489.70267582,7518.9711731
2019-08-31,9630.664063,10264.91030285,10445.996230519999,7548.856850594999
2019-09-01,9757.970703,10183.67802745,10413.30806646,7579.486351324999
2019-09-02,10346.760742,10156.22456065,10415.12210942,7613.135750740001
2019-09-03,10623.540039,10184.8163575,10409.69111332,7648.149396980001
2019-09-04,10594.493164,10198.9637208,10432.02814456,7682.972924809999
2019-09-05,10575.533203,10209.0234376,10449.66275394,7717.481409915
2019-09-06,10353.302734,10215.101367250001,10443.39916018,7749.66935181
2019-09-07,10517.254883,10223.67358405,10443.1296094,7782.520153815
2019-09-08,10441.276367,10199.934716849999,10436.61234378,7814.727432865001
2019-09-09,10334.974609,10178.5218262,10431.329726580001,7846.63171509
2019-09-10,10115.975586,10177.41811525,10426.7871094,7877.183959964999
2019-09-11,10178.37207,10179.78393555,10432.339199240001,7907.363186039999
2019-09-12,10410.126953,10179.892041000001,10444.30322268,7940.3616833549995
2019-09-13,10360.546875,10189.92133785,10453.27732424,7972.750936285
2019-09-14,10358.048828,10200.89790035,10463.03222658,8005.269390875001
2019-09-15,10347.712891,10199.742529250001,10480.43292972,8037.752718515
2019-09-16,10276.793945,10204.307226500001,10494.91160158,8069.86276124
2019-09-17,10241.272461,10228.64970695,10509.354140640002,8101.771204844999
2019-09-18,10198.248047,10263.052099550001,10521.17062502,8133.440369884999
2019-09-19,10266.415039,10296.4641601,10524.7863672,8165.536566175
2019-09-20,10181.641602,10324.013037050001,10520.42582034,8197.63698854
2019-09-21,10019.716797,10337.10034175,10510.456660180002,8228.253697525
2019-09-22,10070.392578,10323.281933549999,10495.429980480001,8259.08594728
2019-09-23,9729.324219,10278.571142550001,10470.61277346,8288.1751465
2019-09-24,8620.566406,10179.87480465,10406.911035179999,8311.77232057
2019-09-25,8486.993164,10075.4478027,10347.08751956,8334.390717785
2019-09-26,8118.967773,9963.73105465,10270.62750002,8355.22755738
2019-09-27,8251.845703,9850.46059565,10196.336269540001,8376.960649420002
2019-09-28,8245.915039,9740.69252925,10123.995839860001,8398.644443365
2019-09-29,8104.185547,9629.15307615,10058.99906252,8419.631784675
2019-09-30,8293.868164,9538.04770505,9994.40484376,8441.47927979
2019-10-01,8343.276367,9446.292919900001,9933.61804688,8463.39110596
2019-10-02,8393.041992,9345.438671849999,9883.56228516,8485.11268677
2019-10-03,8259.992188,9240.4109375,9847.72804688,8506.28650269
2019-10-04,8205.939453,9132.80546875,9805.61591798,8527.153663335
2019-10-05,8151.500488,9022.994848600001,9761.1591504,8547.555214845
2019-10-06,7988.155762,8908.56293945,9716.28738282,8567.058612065
2019-10-07,8245.623047,8808.78046875,9674.28363282,8588.14009278
2019-10-08,8228.783203,8710.30722655,9620.538222660001,8609.164167485002
2019-10-09,8595.740234,8626.773486299999,9577.1883789,8631.963736575
2019-10-10,8586.473633,8547.01508785,9546.15685546,8654.785263675
2019-10-11,8321.756836,8462.1170898,9509.9708789,8676.57869507
2019-10-12,8336.555664,8375.4252441,9468.542695299999,8698.336069334999
2019-10-13,8321.005859,8305.0093261,9431.76359372,8719.505767820001
2019-10-14,8374.686523,8292.715331950001,9396.486972620001,8741.033664545
2019-10-15,8205.369141,8278.634130800001,9353.17794918,8761.56863769
2019-10-16,8047.526855,8275.0620849,9310.41848628,8781.272971185
2019-10-17,8103.911133,8267.6653564,9277.4082519,8801.265505365
2019-10-18,7973.20752,8254.02998045,9246.6683984,8820.34062744
2019-10-19,7988.560547,8248.24873045,9214.47613278,8835.884040525
2019-10-20,8222.078125,8244.6592285,9186.30441402,8852.129321285
2019-10-21,8243.720703,8239.6814453,9156.019414019998,8868.733930659999
2019-10-22,8078.203125,8223.93950195,9110.64826168,8883.941540524998
2019-10-23,7514.671875,8186.6734863,9048.470898399999,8896.215812985
2019-10-24,7493.48877,8151.050952150001,8986.45081052,8907.68877197
2019-10-25,8660.700195,8176.5109375,8948.15415036,8924.543417965
2019-10-26,9244.972656,8239.351782200001,8925.9875488,8944.743488765
2019-10-27,9551.714844,8304.656372050002,8906.67674802,8965.879304195001
2019-10-28,9256.148438,8356.0246338,8882.97418944,8986.837607419999
2019-10-29,9427.6875,8397.6219971,8864.828447259999,9008.528349605
2019-10-30,9205.726563,8428.5846436,8846.623466800002,9029.07405029
2019-10-31,9199.584961,8472.47604985,8827.047724619999,9049.233364255
2019-11-01,9261.104492,8518.703491249998,8804.0672754,9070.203344725
2019-11-02,9324.717773,8568.88908695,8783.35069336,9090.649135740001
2019-11-03,9235.354492,8611.9224854,8760.89680664,9110.566218259999
2019-11-04,9412.612305,8672.2846436,8742.19479492,9131.137351075
2019-11-05,9342.527344,8737.03466805,8723.5094629,9151.330925295
2019-11-06,9360.879883,8799.88310555,8705.901611340001,9171.445893560001
2019-11-07,9267.561523,8864.6008057,8687.28788086,9191.211044925
2019-11-08,8804.880859,8905.4168213,8658.05719726,9208.23862305
2019-11-09,8813.582031,8934.9920166,8630.69600584,9224.44472168
2019-11-10,9055.526367,8975.5822998,8611.41219724,9242.39802002
2019-11-11,8757.788086,9009.56154785,8585.160107400001,9260.134382324999
2019-11-12,8815.662109,9074.61105955,8566.8868652,9277.815952145002
2019-11-13,8808.262695,9140.3497558,8570.64079098,9295.515810539999
2019-11-14,8708.094727,9142.7194824,8575.062822240001,9312.630588375001
2019-11-15,8491.992188,9105.070458999999,8582.52331054,9328.853786619999
2019-11-16,8550.760742,9055.0227539,8588.50161132,9344.853957515
2019-11-17,8577.975586,9021.114111300001,8595.14282226,9360.730349115
2019-11-18,8309.286133,8965.194042950001,8599.24483398,9374.750361325
2019-11-19,8206.145508,8915.2149902,8597.49038086,9386.93964111
2019-11-20,8027.268066,8856.59914545,8591.17021484,9397.92014404
2019-11-21,7642.75,8775.68142085,8576.164375,9407.15535156
2019-11-22,7296.577637,8674.27441405,8556.89608398,9414.9042041
2019-11-23,7397.796875,8582.396533199999,8540.73323242,9422.74568115
2019-11-24,7047.916992,8464.16176755,8518.6615625,9428.072978510001
2019-11-25,7146.133789,8354.3420898,8501.82112304,9432.93100341
2019-11-26,7218.371094,8247.216650350001,8481.27608398,9437.128613275
2019-11-27,7531.663574,8160.4217529,8467.3336914,9438.763073725
2019-11-28,7463.105957,8093.3330078,8444.68100586,9441.216745599999
2019-11-29,7761.243652,8040.71608885,8428.176406240002,9440.948388665001
2019-11-30,7569.629883,7966.421264649999,8413.13386718,9438.824458
2019-12-01,7424.29248,7899.74648435,8394.888603500001,9434.920080554999
2019-12-02,7321.988281,7825.06279295,8374.90825194,9432.10547606
2019-12-03,7320.145508,7750.6569336,8353.81743164,9431.98672606
2019-12-04,7252.034668,7677.853930650001,8334.75074218,9431.89085936
2019-12-05,7448.307617,7625.6697021,8322.766357420001,9428.14395018
2019-12-06,7546.996582,7575.481494099999,8311.6280664,9425.987387680001
2019-12-07,7556.237793,7524.39460445,8303.28867186,9423.95193846
2019-12-08,7564.345215,7487.147558549999,8294.80436522,9423.373332505
2019-12-09,7400.899414,7446.88525385,8278.380791,9420.968596175
2019-12-10,7278.119629,7409.427832000001,8259.068769520001,9417.42233641
2019-12-11,7217.427246,7388.1616943,8241.85325194,9413.246752915
2019-12-12,7243.134277,7385.4895263,8236.42249998,9406.096345200001
2019-12-13,7269.68457,7379.08391105,8231.94641598,9398.415876449999
2019-12-14,7124.673828,7382.921752849999,8201.22588864,9390.439436019999
2019-12-15,7152.301758,7383.2301513,8159.37247068,9382.903508285
2019-12-16,6932.480469,7368.93562005,8106.98778318,9375.968547350001
2019-12-17,6640.515137,7324.3781982,8054.675117159999,9366.298613269999
2019-12-18,7276.802734,7315.06303705,8011.65742184,9359.862543930001
2019-12-19,7202.844238,7287.14306635,7971.59977534,9352.16197508
2019-12-20,7218.816406,7269.6023925,7931.98440424,9347.211081525
2019-12-21,7191.158691,7257.945703050001,7890.58548822,9344.628019999998
2019-12-22,7511.588867,7267.4257323500005,7854.322910100001,9343.06480711
2019-12-23,7355.628418,7269.19987785,7816.72838862,9340.732832009999
2019-12-24,7322.532227,7272.724755799999,7774.926787060001,9337.125737285
2019-12-25,7275.155762,7264.06716305,7733.579355420001,9333.730876444999
2019-12-26,7238.966797,7248.6656738,7691.1410937,9331.48532469
2019-12-27,7290.088379,7235.3582031,7651.591630820001,9327.934118635
2019-12-28,7317.990234,7223.040454049999,7621.85381832,9324.88549803
2019-12-29,7422.652832,7224.128124950001,7594.03523434,9321.26947508
2019-12-30,7292.995117,7224.871899349999,7558.784609339999,9316.579831525
2019-12-31,7193.599121,7223.680493100001,7527.500830039999,9309.07866209
2020-01-01,7200.174316,7221.53249505,7495.19107418,9300.887658669999
2020-01-02,6985.470215,7207.3217773,7458.735224580001,9290.84256834
2020-01-03,7344.884277,7218.33229975,7431.471015579999,9280.96522703
2020-01-04,7410.656738,7231.25004875,7409.844306579999,9272.609697245
2020-01-05,7411.317383,7255.191894450001,7387.0554394,9263.29867674
2020-01-06,7769.219238,7311.6270994999995,7370.880312439999,9254.50897215
2020-01-07,8163.692383,7355.97158195,7367.96843744,9244.604650860001
2020-01-08,8079.862793,7399.8225097,7365.44278314,9231.495507795
2020-01-09,7879.071289,7432.835253850001,7362.4788476,9216.614008769999
2020-01-10,8166.554199,7481.60502925,7372.95493158,9202.391267070001
2020-01-11,8037.537598,7507.902465800001,7387.7741307999995,9183.6243701
2020-01-12,8192.494141,7549.745751949999,7403.6680761200005,9159.50568358
2020-01-13,8144.194336,7590.828857400001,7425.593622999999,9144.312622054998
2020-01-14,8827.764648,7668.459301700001,7459.22624018,9126.41478514
2020-01-15,8807.010742,7746.86149895,7490.99903314,9110.65298338
2020-01-16,8723.786133,7818.546386650001,7514.84148432,9100.186137679999
2020-01-17,8929.038086,7899.09877925,7544.1601269,9091.915654280001
2020-01-18,8942.808594,7975.10656735,7567.79142574,9082.62130858
2020-01-19,8706.245117,8045.769067350001,7590.52373042,9066.34618651
2020-01-20,8657.642578,8118.9712402000005,7615.19073238,9053.557211899999
2020-01-21,8745.894531,8196.25725095,7643.668857379999,9042.39438475
2020-01-22,8680.875977,8281.02753905,7670.88346676,9029.756010730001
2020-01-23,8406.515625,8334.10910645,7693.9730859,9014.534355455
2020-01-24,8445.43457,8385.847998050001,7713.91562496,8995.331738265
2020-01-25,8367.847656,8433.6745117,7730.33264644,8974.301914045
2020-01-26,8596.830078,8475.0550537,7751.144492139999,8956.50350096
2020-01-27,8909.819336,8512.361401350001,7778.05397456,8944.259287095
2020-01-28,9358.589844,8576.2977539,7817.20778316,8931.972304675
2020-01-29,9316.629883,8648.1756836,7857.97798824,8921.593559559999
2020-01-30,9508.993164,8715.29763185,7903.809306600001,8917.85823241
2020-01-31,9350.529297,8780.9472168,7945.9572069999995,8910.135429675
2020-02-01,9392.875,8840.96625975,7988.4210156,8909.711596665
2020-02-02,9344.365234,8900.974804649999,8032.814843720001,8907.964409165
2020-02-03,9293.521484,8924.262646449999,8075.639238239999,8901.099604474999
2020-02-04,9180.962891,8942.9602539,8120.60888668,8894.35075682
2020-02-05,9613.423828,8987.44213865,8180.0670605000005,8888.58217772
2020-02-06,9729.801758,9027.480322250001,8229.12704098,8884.235659164999
2020-02-07,9795.943359,9070.137060500001,8280.9890234,8881.499843735
2020-02-08,9865.119141,9128.0807617,8333.915078099999,8881.32160155
2020-02-09,10116.673828,9201.0323242,8392.42538084,8882.845341785001
2020-02-10,9856.611328,9256.56816405,8439.32583006,8882.56918944
2020-02-11,10208.236328,9332.9361816,8496.37798826,8884.258852525001
2020-02-12,10326.054688,9428.91313475,8556.44843748,8888.500737294999
2020-02-13,10214.379883,9517.360400399999,8615.2329199,8891.808334950001
2020-02-14,10312.116211,9614.57382815,8676.69590818,8895.773188465
2020-02-15,9889.424805,9679.2035645,8728.6826367,8897.18319335
2020-02-16,9934.433594,9730.4342774,8781.011503900001,8896.427221670001
2020-02-17,9690.142578,9747.0119141,8826.36129882,8892.879589835
2020-02-18,10141.996094,9788.28022465,8883.34131836,8890.998696280001
2020-02-19,9633.386719,9794.4999024,8932.137070320001,8885.05699706
2020-02-20,9608.475586,9807.39721685,8980.30309572,8878.24845214
2020-02-21,9686.441406,9822.075537150002,9034.32251954,8867.652392569998
2020-02-22,9663.181641,9838.0163575,9080.68846682,8858.577456050001
2020-02-23,9924.515625,9869.56606455,9130.96564456,8848.490190425
2020-02-24,9650.174805,9893.026660250001,9175.742793000001,8836.909028315
2020-02-25,9341.705078,9879.440722750001,9207.1925098,8824.30287109
2020-02-26,8820.522461,9833.9767579,9220.329111359999,8811.635361325001
2020-02-27,8784.494141,9783.404297,9234.42173832,8797.93993652
2020-02-28,8672.455078,9723.771093849999,9250.2894141,8784.389130855001
2020-02-29,8599.508789,9647.9128419,9258.9485059,8772.90752441
2020-03-01,8562.454102,9583.2049806,9269.446835980001,8765.46127441
2020-03-02,8869.669922,9516.2766603,9282.9903516,8758.25189453
2020-03-03,8787.786133,9439.36323255,9295.86218754,8750.31913086
2020-03-04,8755.246094,9366.406543100002,9294.41181646,8742.936640625
2020-03-05,9078.762695,9304.738867299999,9299.846855520002,8736.601401365
2020-03-06,9122.545898,9266.394921950001,9307.82205082,8727.633862300001
2020-03-07,8909.954102,9215.17094735,9307.440371140001,8718.367470700001
2020-03-08,8108.116211,9136.069629000001,9290.74652348,8708.21780273
2020-03-09,7923.644531,9025.15205085,9275.094511759999,8697.180747065
2020-03-10,7909.729492,8938.9691895,9260.136250040001,8684.689570305
2020-03-11,7911.430176,8854.116918999998,9243.446962940001,8673.446916495
2020-03-12,4970.788086,8618.334252999999,9169.24520512,8647.608269035
2020-03-13,5563.707031,8413.360522500001,9112.389033239999,8623.572702624999
2020-03-14,5200.366211,8177.1530518,9047.48766606,8598.64703368
2020-03-15,5392.314941,7964.2600586,8987.97701176,8576.836494125
2020-03-16,5014.47998,7747.8988037,8916.3300098,8554.35789305
2020-03-17,5225.629395,7568.1541504,8842.64621098,8532.495170885
2020-03-18,5238.438477,7390.8513672,8760.243183640001,8510.534042955
2020-03-19,6191.192871,7266.788256850001,8697.7344434,8492.700153795
2020-03-20,6198.77832,7146.7517334,8631.53014652,8471.960241685
2020-03-21,6185.066406,7027.882348600001,8568.2208887,8449.767873519999
2020-03-22,5830.254883,6875.91159665,8496.968486360001,8425.946682115
2020-03-23,6416.314941,6757.33803705,8438.4074805,8405.150590805
2020-03-24,6734.803711,6656.3159178999995,8387.23312504,8387.05809569
2020-03-25,6681.062988,6536.43093255,8337.23512698,8367.877136215
2020-03-26,6716.44043,6416.12565915,8279.29545902,8349.25295653
2020-03-27,6469.79834,6294.117871050001,8214.09539066,8329.927075185
2020-03-28,6242.193848,6200.8217529,8143.02040044,8310.558166495
2020-03-29,5922.042969,6100.7416748000005,8064.158877000001,8289.27652099
2020-03-30,6429.841797,6026.74729005,7990.42223638,8269.375095210002
2020-03-31,6438.644531,5953.1080077999995,7922.06290044,8249.76558349
2020-04-01,6606.776367,6034.90742185,7850.03370122,8231.009221185
2020-04-02,6793.624512,6096.4032959,7779.3850977,8213.23877929
2020-04-03,6733.387207,6173.0543457,7709.76524418,8195.5217456
2020-04-04,6867.527344,6246.81496585,7640.87346684,8178.653020015
2020-04-05,6791.129395,6335.6474366,7578.9075586399995,8161.6174267549995
2020-04-06,7271.78125,6437.95502935,7525.65451176,8146.6442578099995
2020-04-07,7176.414551,6534.85383305,7475.37995122,8131.618122555
2020-04-08,7334.098633,6591.99912115,7419.2220019999995,8118.190031734999
2020-04-09,7302.089355,6647.1646729,7372.596054719999,8104.34851562
2020-04-10,6865.493164,6681.186010800001,7317.736406280001,8090.029360345
2020-04-11,6859.083008,6732.627417049999,7261.18923832,8081.221943355
2020-04-12,6971.091797,6760.36625985,7207.34744144,8073.642436520001
2020-04-13,6845.037598,6765.8779542,7145.757880900001,8067.272785645
2020-04-14,6842.427734,6773.946191500001,7089.60293948,8060.225695799999
2020-04-15,6642.109863,6770.229663150001,7035.611035179999,8052.20666992
2020-04-16,7116.804199,6802.579956099999,7001.53666994,8047.26976318
2020-04-17,7116.804199,6846.31047365,6968.182871099999,8041.384443354999
2020-04-18,7257.665039,6913.09157715,6939.887070320001,8035.956386715
2020-04-19,7189.424805,6951.07072755,6911.68539064,8029.93830078
2020-04-20,6881.958496,6973.2364258,6878.07547852,8023.048132320001
2020-04-21,6880.323242,6986.91376955,6838.288544919999,8016.4200512649995
2020-04-22,7117.20752,7003.092919950001,6804.876972660001,8011.248586425
2020-04-23,7429.724609,7037.909790050001,6778.3665429600005,8008.45643066
