Date,Adj Close,SMA 10,SMA 25,SMA 100,WMA10,EMA10
2016-03-05,400.5700073242188,425.2688018798828,416.95591796875,411.7872998046875,421.18,420.131
2016-03-06,407.7070007324219,423.58510131835936,417.9982385253906,412.28394989013674,417.987,417.872
2016-03-07,414.3210144042969,421.802001953125,419.3849194335937,412.8533499145508,416.303,417.227
2016-03-08,413.97198486328125,419.9472991943359,420.5732788085937,413.280129699707,414.879,416.635
2016-03-09,414.8599853515625,418.08289794921876,421.49327880859374,413.6555194091797,413.954,416.312
2016-03-10,417.1310119628906,416.02630004882815,421.8893188476562,414.20194946289064,413.781,416.461
2016-03-11,421.6900024414063,414.68300170898436,422.74951904296876,414.8269793701172,414.811,417.412
2016-03-12,411.6239929199219,413.4464996337891,422.91495849609373,415.33275939941404,414.255,416.359
2016-03-13,414.0650024414063,412.6878997802734,422.8246789550781,415.84157928466794,414.367,415.942
2016-03-14,416.43798828125,413.2377990722656,422.5872790527344,416.11646911621096,415.049,416.032
2016-03-15,416.8299865722656,414.8637969970703,422.4290783691406,416.3969390869141,415.702,416.177
2016-03-16,417.010986328125,415.7941955566406,421.6229577636719,416.61168884277345,416.093,416.329
2016-03-17,420.6210021972656,416.4241943359375,420.89587768554685,416.6622689819336,416.97,417.109
2016-03-18,409.5480041503906,415.98179626464844,419.76787841796875,416.582119140625,415.72,415.735
2016-03-19,410.4440002441406,415.5401977539062,419.35619873046875,416.5317691040039,414.713,414.773
2016-03-20,413.7550048828125,415.2025970458984,418.90819946289065,416.14993927001956,414.389,414.588
2016-03-21,413.3070068359375,414.3642974853516,418.4587194824219,415.93303924560547,414.044,414.355
2016-03-22,418.0889892578125,415.01079711914065,417.89619873046877,415.7763790893555,414.721,415.034
2016-03-23,418.0409851074219,415.4083953857422,417.31707763671875,415.5149688720703,415.272,415.58
2016-03-24,416.3940124511719,415.40399780273435,416.63267822265624,415.02569885253905,415.451,415.728
2016-03-25,417.177001953125,415.43869934082034,415.8118786621094,414.6481289672852,415.774,415.992
2016-03-26,417.9450073242188,415.5321014404297,415.12475952148435,414.2667990112305,416.229,416.347
2016-03-27,426.7650146484375,416.14650268554686,415.23579956054687,413.89828918457033,418.272,418.241
2016-03-28,424.2309875488281,417.61480102539065,415.3389990234375,413.51737915039064,419.742,419.33
2016-03-29,416.5159912109375,418.2220001220703,415.56207885742185,413.25568908691406,419.542,418.819
2016-03-30,414.8160095214844,418.3281005859375,416.1319189453125,413.0174591064453,418.923,418.091
2016-03-31,416.72900390625,418.67030029296876,416.4927990722656,412.8190292358398,418.632,417.843
2016-04-01,417.9599914550781,418.6574005126953,416.6383581542969,412.574619140625,418.503,417.864
2016-04-02,420.87298583984375,418.9406005859375,416.9143981933594,412.23349914550784,418.906,418.411
2016-04-03,420.9039916992188,419.3915985107422,417.1561584472656,411.8860089111328,419.263,418.865
2016-04-04,421.4440002441406,419.81829833984375,417.3286779785156,411.92770904541015,419.636,419.334
2016-04-05,424.0299987792969,420.4267974853516,417.4222778320312,411.93977905273437,420.402,420.187
2016-04-06,423.4129943847656,420.0915954589844,417.893837890625,411.95111907958983,420.944,420.774
2016-04-07,422.7449951171875,419.9429962158203,418.24103759765626,411.8487390136719,421.427,421.132
2016-04-08,420.3489990234375,420.3262969970703,418.39747802734377,411.78602905273436,421.501,420.99
2016-04-09,419.4110107421875,420.7857971191406,418.50071899414064,411.6744692993164,421.334,420.703
2016-04-10,421.5639953613281,421.26929626464846,418.68283935546873,411.5467691040039,421.476,420.859
2016-04-11,422.4830017089844,421.7215972900391,418.7573193359375,411.4372192382813,421.696,421.155
2016-04-12,425.1900024414063,422.15329895019534,419.3829992675781,411.3890093994141,422.327,421.888
2016-04-13,423.7340087890625,422.43630065917966,419.914599609375,411.295439453125,422.614,422.224
2016-04-14,424.2820129394531,422.72010192871096,420.33567993164064,411.2186596679687,422.95,422.598
2016-04-15,429.7130126953125,423.2884033203125,420.99192016601563,411.2247396850586,424.221,423.892
2016-04-16,430.5719909667969,424.0043029785156,421.491240234375,410.94997955322265,425.546,425.106
2016-04-17,427.3989868164063,424.4697021484375,421.86556030273437,410.6916693115234,426.163,425.523
2016-04-18,428.5910034179688,425.2939025878906,422.35343994140624,410.50146942138673,426.912,426.081
